Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GrLivArea_LotArea_ratio,TotalSF,TotalBath,Age,MSZoning_encoded,Street_encoded,Alley_encoded,LotShape_encoded,LandContour_encoded
653,60,RL,70.0,8750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,880,880,GasA,Ex,Y,SBrkr,909,807,0,1716,0,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,2,512,TA,TA,Y,0,120,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,191000,0.19609187521426122,1716,2.5,28,0,0,0,0,0
654,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,Ex,Y,SBrkr,756,713,0,1469,0,0,1,0,3,1,TA,7,Typ,0,Gd,Detchd,1906.0,Unf,1,216,TA,TA,Y,57,0,239,0,0,0,Gd,MnPrv,Shed,0,6,2008,WD,Normal,135000,0.14233116946032362,1469,1.0,118,1,0,0,0,0
655,20,RL,91.0,10437,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696,Unf,0,413,2109,GasA,Ex,Y,SBrkr,2113,0,0,2113,1,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3,839,TA,TA,Y,236,46,0,0,0,0,Gd,MnPrv,Shed,0,8,2008,WD,Normal,350000,0.202433416363288,2113,2.5,29,0,0,0,1,0
656,160,RM,21.0,1680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,525,525,GasA,TA,Y,SBrkr,525,567,0,1092,0,0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2010,WD,Family,88000,0.6496133254015467,1092,1.5,53,1,0,0,0,0
657,20,RL,72.0,10007,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806,Unf,0,247,1053,GasA,Ex,Y,SBrkr,1053,0,0,1053,1,0,1,1,3,1,Gd,5,Typ,0,Gd,Attchd,1959.0,RFn,1,312,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2008,WD,Normal,145500,0.1052158273381295,1053,1.5,65,0,0,0,1,0
658,70,RL,60.0,7200,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,BrkFace,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,TA,Y,SBrkr,851,651,0,1502,0,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1,270,TA,TA,P,0,0,112,0,0,0,Gd,MnPrv,Shed,0,2,2008,WD,Normal,149000,0.20858214136925426,1502,1.5,93,0,0,0,0,3
659,50,RL,78.0,17503,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,912,912,GasA,TA,Y,SBrkr,912,546,0,1458,0,1,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1,330,TA,TA,Y,192,0,0,0,0,0,Gd,MnPrv,Shed,0,1,2010,WD,Abnorml,97500,0.08329524680073126,1458,1.0,76,0,0,0,0,0
660,20,RL,75.0,9937,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637,Unf,0,849,1486,GasA,Ex,Y,SBrkr,1486,0,0,1486,1,0,1,0,3,1,TA,7,Typ,0,Gd,Detchd,1968.0,Fin,2,480,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2009,WD,Normal,167000,0.14952706782048703,1486,1.0,60,0,0,0,0,0
661,60,RL,69.0,12384,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,233.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,793,793,GasA,TA,Y,SBrkr,1142,793,0,1935,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2,550,TA,TA,Y,0,113,252,0,0,0,Gd,MnPrv,Shed,0,11,2007,WD,Normal,197900,0.156237383932176,1935,2.5,48,0,0,0,0,0
662,60,RL,52.0,46589,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,Gd,TA,PConc,Gd,Gd,No,GLQ,1361,Rec,180,88,1629,GasA,Ex,Y,SBrkr,1686,762,0,2448,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3,711,TA,TA,Y,517,76,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,402000,0.05254346426271732,2448,2.5,30,0,0,0,2,0
663,20,RL,120.0,13560,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0,Unf,0,1392,1392,GasA,Gd,Y,SBrkr,1392,0,0,1392,1,0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968.0,RFn,2,576,TA,TA,Y,0,0,240,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,110000,0.10264729739694713,1392,1.0,56,0,0,0,0,0
664,85,RL,90.0,10012,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920,Rec,180,38,1138,GasA,TA,Y,SBrkr,1181,0,0,1181,1,0,2,0,3,1,TA,6,Typ,0,Gd,Detchd,1974.0,RFn,2,588,TA,TA,Y,0,0,180,0,0,0,Gd,MnPrv,Shed,0,4,2008,WD,Normal,137500,0.11794666932987116,1181,2.0,52,0,0,0,0,0
665,20,RL,49.0,20896,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1721,Unf,0,356,2077,GasA,Ex,Y,SBrkr,2097,0,0,2097,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2005.0,Fin,3,1134,TA,TA,Y,192,267,0,0,0,0,Gd,MnPrv,Shed,0,1,2006,New,Partial,423000,0.10034933244006317,2097,1.5,19,0,0,0,2,0
666,60,RL,106.0,11194,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1406,1406,GasA,Ex,Y,SBrkr,1454,482,0,1936,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2,504,TA,TA,Y,188,124,0,0,0,0,Gd,MnPrv,Shed,0,11,2006,WD,Normal,230500,0.1729343456900402,1936,2.5,24,0,0,0,1,0
667,60,RL,69.0,18450,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,TA,Gd,CBlock,Gd,TA,No,LwQ,187,Rec,723,111,1021,GasA,TA,Y,SBrkr,1465,915,0,2380,0,0,2,1,3,1,TA,7,Sev,1,Po,CarPort,1965.0,Unf,2,596,TA,TA,Y,0,265,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Abnorml,129000,0.1289902986288006,2380,2.5,59,0,0,0,1,0
668,20,RL,65.0,8125,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,258.0,TA,TA,PConc,Gd,TA,No,GLQ,1138,Unf,0,270,1408,GasA,Ex,Y,SBrkr,1679,0,0,1679,1,0,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,1994.0,RFn,2,575,TA,TA,Y,224,42,0,0,0,0,Gd,MnPrv,Shed,0,10,2008,WD,Normal,193500,0.20662072360324882,1679,2.0,30,0,0,0,0,0
669,20,RL,69.0,14175,Pave,Grvl,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,988,Unf,0,200,1188,GasA,Gd,Y,SBrkr,1437,0,0,1437,1,0,1,1,3,1,TA,6,Min2,1,TA,Detchd,1999.0,Unf,2,576,TA,TA,Y,304,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2006,WD,Normal,168000,0.10136851015801354,1437,1.5,68,0,0,0,0,1
670,30,RL,80.0,11600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,700,700,GasA,Ex,Y,SBrkr,1180,0,0,1180,0,0,1,0,2,1,Fa,5,Typ,1,Gd,Detchd,1922.0,Unf,1,252,TA,Fa,Y,0,0,67,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD,Normal,137500,0.10171536936470994,1180,1.0,102,0,0,0,0,0
671,60,RL,64.0,8633,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193,Unf,0,545,738,GasA,Ex,Y,SBrkr,738,738,0,1476,1,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2005.0,Fin,2,540,TA,TA,Y,100,35,0,0,0,0,Gd,MnPrv,Shed,0,2,2009,WD,Normal,173500,0.17095205003474634,1476,2.5,19,0,0,0,0,0
672,70,RH,54.0,6629,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551,Unf,0,121,672,GasA,TA,N,SBrkr,697,672,0,1369,1,0,2,0,3,1,TA,6,Typ,0,Gd,Detchd,1930.0,Unf,1,300,TA,TA,Y,147,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,103600,0.20648567119155353,1369,2.0,99,4,0,0,0,0
673,20,RL,69.0,11250,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,767,Unf,0,441,1208,GasA,TA,Y,SBrkr,1208,0,0,1208,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,546,TA,TA,Y,198,42,0,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD,Normal,165000,0.10736823393476136,1208,1.5,47,0,0,0,1,0
674,20,RL,110.0,14442,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,TA,TA,PConc,TA,TA,No,GLQ,1186,Unf,0,291,1477,GasA,Ex,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,Gd,7,Typ,2,TA,Attchd,1957.0,Fin,2,416,TA,TA,Y,0,87,0,0,200,0,Gd,MnPrv,Shed,0,6,2007,WD,Normal,257500,0.12732811742712732,1839,2.0,67,0,0,0,0,0
675,20,RL,80.0,9200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,892,Unf,0,244,1136,GasA,TA,Y,SBrkr,1136,0,0,1136,1,0,1,0,3,1,TA,5,Typ,1,Gd,Attchd,1965.0,RFn,1,384,TA,TA,Y,426,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,140000,0.12346484077817628,1136,1.0,59,0,0,0,0,0
676,160,RL,24.0,2289,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311,Unf,0,544,855,GasA,TA,Y,SBrkr,855,586,0,1441,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,440,TA,TA,Y,28,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2009,WD,Normal,148500,0.6292576419213973,1441,2.5,46,0,0,0,0,0
677,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,1095,1095,GasW,Fa,N,SBrkr,1095,679,0,1774,1,0,2,0,4,2,TA,8,Min2,0,Gd,2Types,1920.0,Unf,3,779,Fa,Fa,N,0,0,90,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD,Normal,87000,0.18477241953963128,1774,2.0,124,1,0,0,0,0
678,30,RL,52.0,9022,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,768,768,GasA,Ex,Y,SBrkr,792,0,0,792,0,0,1,0,2,1,Gd,5,Typ,0,Gd,Detchd,1924.0,Unf,1,240,Fa,Fa,N,316,0,120,0,0,0,Gd,MnPrv,Shed,0,5,2009,WD,Normal,109500,0.08777568436218552,792,1.0,100,0,0,0,0,0
679,20,RL,80.0,11844,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,464.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0,Unf,0,2046,2046,GasA,Ex,Y,SBrkr,2046,0,0,2046,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3,834,TA,TA,Y,322,82,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,New,Partial,372500,0.1727311101730688,2046,2.5,16,0,0,0,1,0
680,20,RL,69.0,9945,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,TA,CBlock,TA,TA,No,Rec,827,Unf,0,161,988,GasA,TA,Y,SBrkr,988,0,0,988,1,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1963.0,Unf,2,572,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2007,WD,Normal,128500,0.09933641664990951,988,1.0,63,0,0,0,1,0
681,120,RL,50.0,8012,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,543,BLQ,119,261,923,GasA,TA,Y,SBrkr,923,0,0,923,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1980.0,RFn,1,264,TA,TA,Y,80,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2010,WD,Normal,143000,0.11518781979283664,923,2.0,44,0,0,0,0,0
682,50,RH,55.0,4500,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Rec,182,Unf,0,611,793,GasA,Ex,Y,SBrkr,848,672,0,1520,0,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1968.0,Unf,1,281,TA,TA,Y,0,0,56,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Abnorml,159434,0.3377027327260609,1520,1.0,92,4,0,1,2,1
683,120,RL,69.0,2887,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1003,Unf,0,288,1291,GasA,Ex,Y,SBrkr,1291,0,0,1291,1,0,1,0,2,1,Gd,6,Typ,1,Gd,Attchd,1996.0,Unf,2,431,TA,TA,Y,307,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2008,WD,Normal,173000,0.4470221606648199,1291,1.0,28,0,0,0,0,3
684,20,RL,90.0,11248,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1059,Unf,0,567,1626,GasA,Ex,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2002.0,Fin,3,702,TA,TA,Y,257,45,0,0,0,0,Gd,MnPrv,Shed,0,7,2007,WD,Normal,285000,0.1482798470975198,1668,2.0,22,0,0,0,1,0
685,60,RL,58.0,16770,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1195,1195,GasA,Gd,Y,SBrkr,1195,644,0,1839,0,0,2,1,4,1,TA,7,Typ,0,Gd,Attchd,1998.0,Fin,2,486,TA,TA,Y,0,81,0,0,0,0,Gd,MnPrv,Shed,0,6,2010,WD,Normal,221000,0.10965356866018723,1839,2.5,26,0,0,0,2,0
686,160,RL,69.0,5062,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,828,LwQ,182,180,1190,GasA,Gd,Y,SBrkr,1190,900,0,2090,1,0,2,0,3,1,Gd,6,Min1,1,TA,Attchd,1984.0,Fin,2,577,TA,TA,Y,219,0,0,0,0,0,Gd,MnPrv,Shed,0,9,2007,WD,Normal,207500,0.4127987359273158,2090,2.0,40,0,0,0,1,0
687,60,FV,84.0,10207,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,874,874,GasA,Ex,Y,SBrkr,874,887,0,1761,0,0,3,0,3,1,Gd,7,Typ,0,Gd,Attchd,2007.0,Fin,2,578,TA,TA,Y,144,105,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,New,Partial,227875,0.17251175548589343,1761,3.0,17,3,0,0,0,0
688,160,FV,69.0,5105,Pave,Grvl,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,239,Unf,0,312,551,GasA,Ex,Y,SBrkr,551,551,0,1102,0,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2004.0,Unf,2,480,TA,TA,Y,0,60,0,0,0,0,Gd,MnPrv,Shed,0,3,2007,WD,Normal,148800,0.21582452017234627,1102,2.5,20,3,0,0,2,0
689,20,RL,60.0,8089,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,945,Unf,0,474,1419,GasA,Ex,Y,SBrkr,1419,0,0,1419,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,2,567,TA,TA,Y,140,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2007,New,Partial,392000,0.1754017305315204,1419,2.0,17,0,0,0,0,3
690,120,RL,61.0,7577,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,20,Unf,0,1342,1362,GasA,Ex,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,460,TA,TA,Y,192,28,0,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD,Normal,194700,0.17973079968329375,1362,2.0,19,0,0,0,1,0
691,120,RM,69.0,4426,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,697,Unf,0,151,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,TA,Attchd,2004.0,RFn,2,420,TA,TA,Y,149,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2008,WD,Normal,141000,0.19155184097583014,848,1.0,20,1,0,0,0,0
692,60,RL,104.0,21535,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1455,Unf,0,989,2444,GasA,Ex,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,Ex,10,Typ,2,Ex,Attchd,1994.0,Fin,3,832,TA,TA,Y,382,50,0,0,0,0,Gd,MnPrv,Shed,0,1,2007,WD,Normal,755000,0.20040861812778604,4316,3.5,30,0,0,0,1,0
693,60,RL,42.0,26178,Pave,Grvl,IR1,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,965,Unf,0,245,1210,GasA,Ex,Y,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,1989.0,RFn,2,628,TA,TA,Y,320,27,0,0,0,0,Gd,MnPrv,Shed,0,4,2006,WD,Normal,335000,0.09622216280224608,2519,2.5,35,0,0,0,1,0
694,30,RL,60.0,5400,Pave,Grvl,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1073,1073,GasA,Ex,Y,SBrkr,1073,0,0,1073,0,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1968.0,Unf,1,326,TA,TA,Y,0,0,112,0,0,0,Gd,MnPrv,Shed,0,12,2006,WD,Abnorml,108480,0.19866691353453064,1073,1.0,103,0,0,0,0,0
695,50,RM,51.0,6120,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,927,927,GasA,TA,Y,SBrkr,1067,472,0,1539,0,0,1,1,3,1,TA,5,Typ,0,Gd,Detchd,1995.0,Unf,2,576,TA,TA,Y,112,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2009,WD,Normal,141500,0.25142950498284594,1539,1.5,88,1,0,0,0,0
696,20,RL,54.0,13811,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980,LwQ,40,92,1112,GasA,Gd,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987.0,Unf,2,551,TA,TA,Y,125,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD,Normal,176000,0.08231972198088619,1137,2.0,37,0,0,0,1,0
